document	token_label	emotion_label
'I don't want to accept it ' shouted Bruno blinking in surprise because he hadn't known he was going to shout out loud.	O O O O O O O O O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	surprise
He tensed slightly and got ready to make a run for it if necessary But nothing seemed to be making Father angry today—and if Bruno was honest with himself he would have admitted that Father rarely became angry he became quiet and distant and always had his way in the end anyway—and rather than shouting at him or chasing him around the house he simply shook his head and indicated that their debate was at an end.	O B-EMO O O O O O O O O O O O O O O O O O O B-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	fear
'Go to your room Bruno ' he said in such a quiet voice that Bruno knew that he meant business now so he stood up tears of frustration forming in his eyes He walked towards the door but before opening it he turned round and asked one final question 'Father ' he began.	B-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU O O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O O O O O	sadness
'It's not about that ' said Bruno quickly 'I just have one other question Father sighed but indicated that he should ask it and then that would be an end to the matter and no arguments.	O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O B-EMO O O O O O O O O O O O O O O O O O O O O	sadness
'Everything here is horrible ' he said out loud even though there was no one present to hear him but somehow it  made him feel better to hear the words stated anyway 'I hate this house I hate my room and I even hate the paintwork I hate it all Absolutely everything.'	B-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO O O O O	anger
Gretel was nowhere to be found and he had begun to worry that he would go mad with boredom.	O O O O O O O O O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	fear
'Well of course it's important ' said Bruno irritably as if she was just being deliberately difficult 'You're part of the family aren't you ' 'I'm not sure whether your father would agree with that ' said Maria allowing herself a smile because she was touched by what he had just said.	O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O B-EMO O O O O O O	happiness
'When I make mistakes I get punished ' insisted Bruno irritated by the fact that the rules that always applied to children never seemed to apply to grownups at all (despite the fact that they were the ones who enforced them) 'Stupid Father ' he added under his breath.	O O O O O O O O O O B-EMO O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O	anger
'Stupid Father ' he added under his breath Maria's eyes opened wide and she took a step towards him her hands covering her mouth for a moment in horror She looked round to make sure that no one was listening to them and had heard what Bruno had just said 'You mustn't say that ' she said 'You must never say something like that about your father.'	B-CAU I-CAU O O O O O O O B-EMO I-EMO I-EMO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	surprise
'Because your father is a good man ' said Maria 'A very good man He takes care of all of us 'Bringing us all the way out here to the middle of nowhere you mean Is that taking care of us ' 'There are many things your father has done ' she said 'Many things of which you should be proud If it wasn't for your father where would I be now after all	O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O B-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O B-EMO O O O O O O O O O O O O O	happiness
'My mother knew your father when he was just a boy of your age ' said Maria after a few moments 'She worked for your grandmother She was a dresser for her when she toured Germany as a younger woman She arranged all the clothes for her concerts—washed them ironed them repaired them Magnificent gowns all of them And the stitching Bruno Like art work every design You don't find dressmakers like that these days She shook her head and smiled at the memory as Bruno listened patiently 'She  made sure that they were all laid out and ready whenever your grandmother arrived in her dressing room before a show And after your grandmother retired of course my mother stayed friendly with her and received a small pension but times were hard then and your father offered me a job the first I had ever had A few months later my mother became very sick and she needed a lot of hospital care and your father arranged it all even though he was not obliged to He paid for it out of his own pocket because she had been a friend to his mother And he took me into his household for the same reason And when she died he paid all the expenses for her funeral too So don't you ever call your father stupid Bruno Not around me I won't allow it.'	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	happiness
Bruno bit his lip He had hoped that Maria would take his side in the campaign to get away from Out-With but he could see where her loyalties really lay And he had to admit that he was rather proud of his father when he heard that story.	O B-EMO I-EMO I-EMO O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O	sadness
Bruno recognized footsteps pounding up the stairs towards them quicker and quicker and he crawled back on the bed pressing himself against the wall suddenly afraid of what was going to happen next He held his breath expecting trouble but it was only Gretel the Hopeless Case.	O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU B-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O B-EMO I-EMO I-EMO O O O O O O O O O O	fear
She poked her head through the doorway and seemed surprised to find her brother and the family maid engaged in conversation.	O O O O O O O O O B-EMO O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	surprise
'Because she's the maid ' said Gretel staring at him 'That's what she's here for 'That's not what she's here for ' shouted Bruno standing up and marching over to her 'She's not just here to do things for us all the time you know Especially things that we can do ourselves.'	O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O O	anger
'I still think he's  made a terrible mistake ' said Bruno quietly after a few minutes when he felt as if he wanted to apologize for his sister's behaviour but didn't know whether that was the right thing to do or not Situations like that always  made Bruno feel very uncomfortable because in his heart he knew that there was no reason to be impolite to someone even if they did work for you There was such a thing as manners after all.	O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	sadness
'No ' she insisted her voice becoming grating now as she appealed to him 'Just keep quiet about it Bruno Don't you know how much trouble you could cause For all of us ' Bruno stared at her There was something in her eyes a sort of frenzied worry that he had never seen there before and that unsettled him.	O O O O O O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O B-EMO O O O O O O O O O O O	fear
In the distance he could see the gate that led to the road that led to the train station that led home but the idea of going there the idea of running away and being left on his own without anyone at all was even more unpleasant to him than the idea of staying.	O O O O O O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O B-EMO O O O O O O O	sadness
Several weeks after Bruno arrived at Out-With with his family and with no prospect of a visit on the horizon from either Karl or Daniel or Martin he decided that he'd better start to find some way to entertain himself or he would slowly go mad.	O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O B-EMO	anger
Franz was one of the young men who fought for us in the trenches Your father knew him very well back then I believe they served together 'And what happened to him ' asked Bruno 'It doesn't matter ' said Mother 'War is not a fit subject for conversation I'm afraid we'll be spending too much time talking about it soon.'	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU	fear
Lieutenant Kotler was deep in conversation with Gretel and whatever he was saying must have been terribly funny because she was laughing loudly and twirling her hair around her fingers into ringlets ello ' said Bruno as he approached them and Gretel looked at him irritably 'What do you want ' she asked 'I don't want anything ' snapped Bruno glaring at her 'I just came over to say hello.'	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O O	anger
'Stop it Kurt ' said Gretel drying her eyes 'He doesn't understand you He's only nine 'Oh will you be quiet please ' shouted Bruno staring at his sister in irritation It was bad enough having to come out here and ask for a favour from Lieutenant Kotler but it only  made things worse when his own sister teased him all the way through it.	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO O O O O O O O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O	anger
'Indeed ' said Lieutenant Kotler nodding his head wisely as if such things were only distant memories to him now despite the fact that he was as Gretel had pointed out no more than a teenager himself 'Yes I made many swings myself when I was a child My friends and I had many happy afternoons together playing on them.'	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O B-EMO O O O O O	happiness
'Indeed ' said Lieutenant Kotler nodding his head wisely as if such things were only distant memories to him now despite the fact that he was as Gretel had pointed out no more than a teenager himself 'Yes I made many swings myself when I was a child My friends and I had many happy afternoons together playing on them Bruno felt astonished that he could have anything in common with him (and even more surprised to learn that Lieutenant Kotler had ever had friends) 'So what do you think ' he asked 'Are there any around	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-EMO O B-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU I-CAU O O O O O O O O O O O O O O O O O O O O O O O O O	surprise
